weekend_id,airbnb_weekend_price,room_type,room_shared,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,city_centre_dist,metro_dist,lng,lat
paris2975,169.86671637617673,Private room,False,4.0,9.0,94.0,1,5.162253717798123,0.1689896609176913,2.31244,48.89464
paris2976,438.5310839780036,Entire home/apt,False,2.0,10.0,95.0,1,7.06582634977478,0.0644454422193025,2.259,48.842
paris2977,275.8877807810607,Entire home/apt,False,2.0,10.0,89.0,1,4.273878457291749,0.1950631024986029,2.34692,48.89482
paris2978,252.81946127318483,Entire home/apt,False,2.0,10.0,100.0,1,3.646590337484272,0.3568785192643664,2.33142,48.8862
paris2979,696.0108118184361,Entire home/apt,False,4.0,10.0,95.0,0,7.680000011389109,0.9017316449159886,2.24827,48.852140000000006
paris2980,232.0812750489328,Entire home/apt,False,2.0,10.0,100.0,1,7.014630116062501,0.149284984528369,2.26001,48.84121
paris2981,278.45092739304687,Entire home/apt,False,2.0,9.0,97.0,1,4.375519878811568,0.6013229321211937,2.33699,48.89453
paris2982,222.76074191443752,Entire home/apt,False,2.0,9.0,98.0,1,4.458809423803858,0.3256954948925631,2.31048,48.8854
paris2983,463.9295367695032,Entire home/apt,False,2.0,9.0,87.0,0,7.70373324449357,0.9689053008361272,2.24788,48.85287
paris2984,626.3398266380838,Entire home/apt,False,4.0,10.0,80.0,3,4.424793632044482,0.1171590278547645,2.30422,48.88022
paris2985,301.2862335725604,Private room,False,2.0,10.0,100.0,1,5.751114716429128,0.3670181322849127,2.27445,48.85392
paris2986,440.628203933265,Entire home/apt,False,2.0,10.0,100.0,1,5.403666498295633,0.4478799237764717,2.28378,48.87367
paris2987,678.5348121912574,Entire home/apt,False,5.0,10.0,97.0,1,5.510225514807583,0.224124158322635,2.285,48.878
paris2988,434.80287072420543,Entire home/apt,False,2.0,10.0,80.0,1,4.417258450067494,0.3696335057549749,2.34048,48.89547
paris2989,1102.1530431540684,Entire home/apt,False,4.0,10.0,100.0,2,3.4157302031578314,0.1478488596461337,2.329,48.883
paris2990,574.1448410849101,Entire home/apt,False,4.0,9.0,96.0,1,6.807858357364827,0.3656412983040285,2.2603,48.85121
paris2991,235.57647497436852,Entire home/apt,False,2.0,10.0,99.0,1,4.845889144331385,0.1665275957531493,2.3154,48.89253
paris2992,405.90921800727006,Entire home/apt,False,2.0,9.0,88.0,1,4.515169686639094,0.2179511193891064,2.306,48.883
paris2993,299.1891136172989,Entire home/apt,False,2.0,8.0,88.0,0,6.454875052719584,0.5151152650815505,2.26817,48.84057
paris2994,417.5598844253892,Private room,False,4.0,10.0,96.0,1,6.466660250440065,0.2292302283953842,2.265,48.851000000000006
paris2995,312.9368999906795,Entire home/apt,False,2.0,9.0,94.0,0,3.3117395098147884,0.1641370122137911,2.34082,48.8853
paris2996,146.79839686830087,Private room,False,2.0,10.0,98.0,1,5.454108014857221,0.4755653674124808,2.29737,48.88932
paris2997,278.2179140646845,Entire home/apt,False,2.0,10.0,100.0,1,4.225512033209463,0.5074385923626572,2.31733,48.88655
paris2998,353.481219125734,Entire home/apt,False,3.0,9.0,91.0,1,4.348926639021042,0.4233937375352642,2.33272,48.89339
paris2999,289.8685804828036,Entire home/apt,False,2.0,9.0,95.0,1,3.846427009361699,0.2554050723874069,2.34288,48.89055
paris3000,666.8841457731382,Entire home/apt,False,3.0,6.0,60.0,0,4.986625589566942,0.2536698682137825,2.28818,48.87062
paris3001,277.75188740795977,Entire home/apt,False,4.0,8.0,85.0,1,4.139376840559356,0.4374764855931467,2.33308,48.89147
paris3002,207.38186224252027,Entire home/apt,False,2.0,10.0,100.0,1,3.848212706298684,0.0824883408845586,2.32689,48.88669
paris3003,236.27551495945568,Private room,False,2.0,10.0,100.0,1,6.960535088454128,0.364090112739845,2.26161,48.83917
paris3004,159.14810327150713,Private room,False,2.0,8.0,87.0,1,3.719959121723321,0.2064493470327518,2.34087,48.8891
paris3005,443.1913505452512,Entire home/apt,False,4.0,10.0,100.0,2,4.271083999351414,0.3701280400363622,2.33225,48.89253
paris3006,336.23823282691774,Entire home/apt,False,4.0,9.0,95.0,0,5.953604032540003,0.1816243475017777,2.27168,48.854
paris3007,253.98452791499676,Private room,False,2.0,10.0,100.0,1,4.449988400637042,0.1486743985500776,2.31867,48.88969
paris3008,243.2659148103272,Entire home/apt,False,2.0,9.0,92.0,1,5.605796219643508,0.5082645443706638,2.27646,48.85361
paris3009,398.9188181563986,Entire home/apt,False,3.0,10.0,93.0,1,5.7802855231742045,0.2309456229283713,2.2741,48.85983
paris3010,289.8685804828036,Entire home/apt,False,3.0,8.0,80.0,1,3.369451627068236,0.0783382192647912,2.35048,48.88684
paris3011,351.8501258271973,Entire home/apt,False,4.0,9.0,90.0,1,4.091220772902494,0.209550649265815,2.32331,48.88783
paris3012,243.2659148103272,Entire home/apt,False,2.0,9.0,90.0,0,5.3436313471944015,0.4460953197809271,2.2799,48.85662
paris3013,243.2659148103272,Private room,False,2.0,10.0,94.0,1,5.7591900864513885,0.2487821123602456,2.27425,48.85558
paris3014,481.1725230683196,Entire home/apt,False,3.0,10.0,100.0,1,6.504161698832336,0.2542263134800777,2.26444,48.85133
paris3015,218.56650200391465,Private room,False,2.0,9.0,80.0,1,3.837323789642047,0.2151539323287678,2.34409,48.89061
paris3016,347.88889924503684,Entire home/apt,False,2.0,10.0,97.0,0,5.334530695931708,0.3662695736407223,2.28167,48.86674
paris3017,372.1222853947246,Entire home/apt,False,2.0,4.0,60.0,0,3.355241501078415,0.3237337640800563,2.34506,48.88632
paris3018,336.23823282691774,Entire home/apt,False,2.0,9.0,100.0,1,5.627326798412358,0.3249105970124348,2.27755,48.86661
paris3019,555.7367881442818,Entire home/apt,False,4.0,10.0,100.0,1,3.2986709472208746,0.2958192570623029,2.34397,48.885670000000005
paris3020,323.4224997669867,Entire home/apt,False,2.0,9.0,90.0,1,4.458757941176868,0.4006420001080352,2.3115900000000003,48.88609
paris3021,286.60639388573026,Entire home/apt,False,2.0,10.0,93.0,1,5.723192432759193,0.1091961721101509,2.27473,48.85713
paris3022,643.8158262652624,Entire home/apt,False,2.0,10.0,80.0,1,5.030476741363216,0.2206045899588452,2.2876,48.87072
paris3023,952.3254730170568,Entire home/apt,False,6.0,9.0,92.0,3,5.548816923236148,0.5956677332828482,2.27751,48.851420000000005
paris3024,111.38037095721876,Shared room,True,2.0,9.0,90.0,1,4.394431721285807,0.1396997153472843,2.3288900000000003,48.89283
paris3025,204.8187156305341,Entire home/apt,False,2.0,10.0,100.0,1,3.857788492592049,0.1346360828268908,2.32766,48.88707
paris3026,510.2991891136173,Entire home/apt,False,2.0,10.0,100.0,1,6.447527972191707,0.3588589672280878,2.26487,48.85541
paris3027,402.4140180818343,Entire home/apt,False,4.0,10.0,100.0,1,7.136604574295331,0.220883019075478,2.25737,48.84394
paris3028,280.3150340199459,Entire home/apt,False,4.0,9.0,84.0,0,3.9945187363795993,0.090052092309177,2.32485,48.88743
paris3029,236.27551495945568,Entire home/apt,False,2.0,10.0,95.0,1,4.220677147665312,0.126102901092804,2.30881,48.88109
paris3030,560.1640413831672,Entire home/apt,False,4.0,8.0,93.0,2,3.507444459227766,0.379071889363329,2.34246,48.88738
paris3031,318.76223319973906,Entire home/apt,False,3.0,9.0,100.0,1,3.414007144529596,0.155040764194413,2.33173,48.88397
paris3032,241.16879485506573,Private room,False,2.0,10.0,100.0,1,4.657870762593815,0.4559756669279225,2.30855,48.88666
paris3033,1850.358840525678,Entire home/apt,False,4.0,10.0,100.0,2,4.512795292866903,0.192209759796587,2.29199,48.86296
paris3034,304.5484201696337,Entire home/apt,False,4.0,9.0,90.0,1,4.193574915352777,0.1654857409027144,2.34365,48.89381
paris3035,211.5761021530432,Entire home/apt,False,2.0,10.0,92.0,1,4.015169313130076,0.1150003360090874,2.32453,48.88752
paris3036,283.34420728865695,Entire home/apt,False,4.0,9.0,93.0,1,3.857114525093606,0.0627348853896401,2.3258400000000004,48.88638
paris3037,206.68282225743317,Entire home/apt,False,2.0,8.0,86.0,0,3.353806739130264,0.0683517071390152,2.33294,48.88376
paris3038,372.1222853947246,Private room,False,2.0,10.0,100.0,1,3.2367413787508794,0.0852410451432604,2.33474,48.88315
paris3039,224.85786186969892,Private room,False,3.0,9.0,92.0,1,4.789668982048167,0.2801821055973391,2.31829,48.89317
paris3040,360.4716189766055,Private room,False,3.0,10.0,100.0,1,4.001160982806352,0.0382729429397099,2.34464,48.89216
paris3041,360.4716189766055,Private room,False,4.0,8.0,85.0,1,3.831977873928624,0.2161181074778843,2.34426,48.89058
paris3042,228.12004846677232,Private room,False,2.0,8.0,70.0,1,3.8295530612408295,0.2083176096196267,2.34526,48.89066
paris3043,360.4716189766055,Private room,False,4.0,9.0,83.0,1,3.883247697922136,0.1605139941302412,2.34561,48.89118
paris3044,372.1222853947246,Entire home/apt,False,3.0,9.0,92.0,1,3.860504409965226,0.1517851416794162,2.33946,48.89017
paris3045,159.14810327150713,Entire home/apt,False,2.0,8.0,94.0,1,4.8816603495206525,0.4520420720717333,2.30609,48.887890000000006
paris3046,207.38186224252027,Entire home/apt,False,2.0,10.0,100.0,2,3.644568333470144,0.1939108942092545,2.35224,48.88935
paris3047,496.3183894118744,Entire home/apt,False,4.0,10.0,100.0,2,3.7795231640574993,0.2451399487372478,2.32917,48.8868
paris3048,382.6078851710318,Entire home/apt,False,4.0,10.0,99.0,1,3.4633960040582834,0.2601316210304693,2.34608,48.88741
paris3049,684.1271320719545,Entire home/apt,False,6.0,9.0,87.0,2,4.234422315359303,0.1582364161625792,2.3287400000000003,48.89121
paris3050,177.09012955541058,Private room,False,2.0,8.0,80.0,1,5.003980103746669,0.4028294266207364,2.32316,48.89713
paris3051,484.66772299375526,Entire home/apt,False,4.0,8.0,95.0,1,3.335787443201039,0.1250542136273801,2.3348,48.88414
paris3052,360.70463230496784,Private room,False,2.0,8.0,80.0,1,4.985156545966288,0.1671755303932751,2.2859,48.86467
paris3053,335.0731661851058,Entire home/apt,False,4.0,10.0,94.0,1,3.040067872608042,0.1356181062506887,2.3393200000000003,48.88244
paris3054,114.87557088265449,Entire home/apt,False,2.0,9.0,88.0,0,3.9611994118886895,0.2383193743423552,2.35147,48.89219
paris3055,266.5672476465654,Entire home/apt,False,2.0,10.0,90.0,1,5.913844135717559,0.4580520682092017,2.27312,48.86492
paris3056,359.53956566315594,Entire home/apt,False,2.0,10.0,100.0,1,3.852811421423824,0.4613589553186364,2.33176,48.88834
paris3057,241.4018081834281,Entire home/apt,False,2.0,10.0,95.0,0,6.606543855829857,0.353444443912457,2.26296,48.85195
paris3058,330.64591294622056,Entire home/apt,False,2.0,8.0,84.0,0,4.423361298161805,0.0934347144140583,2.3040000000000003,48.88
paris3059,426.8804175598845,Entire home/apt,False,2.0,10.0,98.0,1,5.216120784041657,0.1522996288813618,2.28512,48.87109
paris3060,371.19023208127504,Entire home/apt,False,4.0,7.0,68.0,1,4.84146150140605,0.3341390695916718,2.319,48.894
paris3061,417.5598844253892,Entire home/apt,False,2.0,10.0,97.0,1,3.954997023293442,0.3837686569177412,2.33287,48.88964
paris3062,1152.949948737068,Entire home/apt,False,4.0,10.0,100.0,2,4.269556939651299,0.1790438602257085,2.312,48.88399999999999
paris3063,330.41289961785816,Entire home/apt,False,2.0,10.0,89.0,1,3.468794075694235,0.2612645068779815,2.34609,48.88746
paris3064,897.8003541802591,Entire home/apt,False,2.0,10.0,100.0,0,4.269557678203087,0.1790302709292969,2.312,48.88399999999999
paris3065,642.6507596234504,Entire home/apt,False,2.0,10.0,100.0,0,4.269558891301896,0.179015566511539,2.312,48.88399999999999
paris3066,321.3253798117252,Entire home/apt,False,4.0,9.0,94.0,0,4.474404231421453,0.1577370804600689,2.30376,48.88056
paris3067,170.56575636126388,Entire home/apt,False,3.0,8.0,73.0,0,3.282380853199148,0.2397290086187863,2.34645,48.8858
paris3068,436.2009506943797,Entire home/apt,False,2.0,9.0,93.0,1,6.502763416282399,0.1315155402588511,2.2662400000000003,48.84382
paris3069,642.6507596234504,Entire home/apt,False,2.0,10.0,100.0,0,4.269535117522756,0.1790300937053712,2.312,48.88399999999999
paris3070,642.6507596234504,Entire home/apt,False,2.0,10.0,90.0,0,4.269568817138992,0.1790309015460241,2.312,48.88399999999999
paris3071,353.01519246900926,Entire home/apt,False,2.0,9.0,83.0,0,3.259531860937589,0.106629687885079,2.34012,48.88468
paris3072,312.9368999906795,Entire home/apt,False,2.0,10.0,97.0,1,6.963955603591596,0.0992782839953259,2.26046,48.84191
paris3073,197.8283157796626,Entire home/apt,False,2.0,9.0,95.0,1,4.262834129037027,0.2258646971783229,2.34403,48.89448
paris3074,642.6507596234504,Entire home/apt,False,2.0,10.0,100.0,0,4.235455241556894,0.1973535176833086,2.31262,48.88397
paris3075,491.19209618790194,Entire home/apt,False,4.0,9.0,91.0,1,6.411921600294753,0.2855209004444972,2.2659700000000003,48.84967
paris3076,182.9154627644701,Entire home/apt,False,2.0,9.0,90.0,1,5.956216113584576,0.5591894003951732,2.27308,48.86695
paris3077,725.3704911920962,Private room,False,2.0,10.0,100.0,1,4.987664378010345,0.3741412654299074,2.293,48.878
paris3078,324.5875664087986,Entire home/apt,False,2.0,10.0,94.0,0,4.174759213116527,0.3940678855089579,2.33645,48.89255
paris3079,278.2179140646845,Entire home/apt,False,4.0,10.0,100.0,1,4.560644683873711,0.3205713916565836,2.33251,48.89536
paris3080,148.66250349519993,Private room,False,2.0,7.0,67.0,1,6.67635558883068,0.4239406331034899,2.262,48.852
paris3081,672.9424923105602,Entire home/apt,False,4.0,10.0,98.0,2,5.150024959394342,0.3466837651524418,2.28392,48.86573
paris3082,236.50852828781808,Entire home/apt,False,2.0,9.0,87.0,1,4.118695660123608,0.3802238417081702,2.33438,48.89158
paris3083,261.90698107931775,Entire home/apt,False,3.0,9.0,100.0,1,3.3444881750781583,0.1752658055926465,2.34079,48.8856
paris3084,347.88889924503684,Entire home/apt,False,2.0,10.0,100.0,1,3.78428488829075,0.0837530658078059,2.35104,48.89059
paris3085,147.7304501817504,Entire home/apt,False,4.0,10.0,100.0,0,4.347442667728407,0.5471005111658753,2.33785,48.89442
paris3086,527.5421754124336,Entire home/apt,False,5.0,9.0,89.0,1,3.8532924932539534,0.169681749823594,2.34804,48.891090000000005
paris3087,397.75375151458667,Entire home/apt,False,4.0,9.0,97.0,1,5.936989260694793,0.4926817638537226,2.27297,48.8656
paris3088,310.839780035418,Entire home/apt,False,4.0,10.0,100.0,1,3.6288502228713138,0.1718422023799137,2.3485,48.88909
paris3089,496.3183894118744,Entire home/apt,False,2.0,10.0,100.0,1,4.696861141041544,0.2521557454718386,2.29,48.865
paris3090,187.80874266008016,Private room,False,2.0,9.0,91.0,1,3.527255597106341,0.2069552420312251,2.34768,48.88812
paris3091,451.34681703793456,Entire home/apt,False,3.0,9.0,90.0,0,5.591559380631254,0.3174900413122147,2.27806,48.86665
paris3092,195.7311958244012,Entire home/apt,False,2.0,10.0,100.0,1,4.438832562467755,0.5690140812477292,2.33768,48.89524
paris3093,318.9952465281014,Private room,False,4.0,9.0,94.0,1,4.395295577546238,0.2645900153605434,2.31795,48.88876
paris3094,695.7777984900737,Entire home/apt,False,3.0,7.0,87.0,1,5.387809681741806,0.2145098904646566,2.29575,48.88715
paris3095,266.5672476465654,Entire home/apt,False,3.0,8.0,90.0,1,3.356657728921547,0.0886540428085887,2.35065,48.88673
paris3096,417.5598844253892,Entire home/apt,False,2.0,9.0,96.0,1,3.124553517636547,0.1327002668394906,2.34512,48.88422
paris3097,368.8600987976512,Entire home/apt,False,2.0,10.0,96.0,0,4.988241774307995,0.1531489757201315,2.28533,48.86246
paris3098,469.5218566502004,Entire home/apt,False,4.0,10.0,100.0,1,6.982648692009386,0.0324481988170987,2.25845,48.84802
paris3099,520.5517755615622,Entire home/apt,False,4.0,10.0,83.0,1,3.401925575615116,0.3573403586630712,2.34457,48.88669
paris3100,417.5598844253892,Entire home/apt,False,2.0,10.0,100.0,1,5.570161370883974,0.3647708967509958,2.281,48.873000000000005
paris3101,585.7955075030292,Entire home/apt,False,4.0,10.0,100.0,0,5.037229627443827,0.1303955723391503,2.2841,48.85776
paris3102,585.7955075030292,Entire home/apt,False,4.0,10.0,100.0,0,5.014218756086106,0.1059119885268697,2.28441,48.85766
paris3103,264.470127691304,Entire home/apt,False,2.0,9.0,95.0,1,5.535884589240676,0.385362097530289,2.27747,48.86013
paris3104,347.88889924503684,Entire home/apt,False,6.0,10.0,100.0,2,4.205282255532345,0.3255434017786385,2.3316,48.89173
paris3105,579.9701742939696,Entire home/apt,False,5.0,7.0,87.0,1,5.417631541076111,0.4968889110970615,2.27893,48.85501
paris3106,520.5517755615622,Entire home/apt,False,4.0,6.0,60.0,1,3.5059577929988444,0.4347798323021892,2.34366,48.88753
paris3107,354.8792990959083,Entire home/apt,False,4.0,10.0,100.0,1,7.5614433328186195,0.3518131767633078,2.25491,48.83519
paris3108,233.2463416907447,Entire home/apt,False,2.0,10.0,88.0,0,4.652289992990169,0.1498396132273011,2.34371,48.89799
paris3109,388.6662317084537,Entire home/apt,False,2.0,10.0,100.0,1,3.406370643233734,0.3635185231217124,2.34295,48.88652
paris3110,1053.2202441979682,Entire home/apt,False,4.0,9.0,97.0,2,4.197416514983518,0.3372274598069439,2.2980400000000003,48.86765
paris3111,565.9893745922267,Entire home/apt,False,4.0,9.0,93.0,2,3.662723735497612,0.3998041192755383,2.33368,48.88702
paris3112,243.2659148103272,Entire home/apt,False,2.0,6.0,80.0,1,4.237859407177437,0.1628162192390559,2.32896,48.89131
paris3113,266.5672476465654,Entire home/apt,False,2.0,9.0,100.0,1,4.441972438461829,0.6225537718300755,2.33677,48.89511
paris3114,318.76223319973906,Entire home/apt,False,4.0,9.0,91.0,1,4.260071912180549,0.2264522945121338,2.34369,48.89442
paris3115,326.91769969242245,Entire home/apt,False,4.0,10.0,99.0,1,6.82107478487905,0.4029277274873252,2.26327,48.8399
paris3116,195.7311958244012,Entire home/apt,False,4.0,8.0,100.0,1,4.512828192526233,0.5332171800504846,2.33788,48.89596
paris3117,737.7201975953025,Entire home/apt,False,4.0,10.0,100.0,1,3.443800950314231,0.1597750463988533,2.33699,48.88575
paris3118,229.5181284369466,Entire home/apt,False,4.0,9.0,100.0,1,3.462440385381834,0.1814228105995285,2.35136,48.8877
paris3119,370.9572187529127,Entire home/apt,False,2.0,10.0,96.0,1,5.115648770382577,0.2259545646406524,2.29646,48.88375
paris3120,386.1030850964675,Entire home/apt,False,2.0,10.0,100.0,1,3.0508974203711783,0.200432265511611,2.34784,48.88382
paris3121,243.2659148103272,Entire home/apt,False,2.0,9.0,100.0,1,4.414927463823084,0.3268904327535522,2.3410900000000003,48.89553
paris3122,278.2179140646845,Entire home/apt,False,4.0,10.0,100.0,1,4.451677726859141,0.1092383350778806,2.34622,48.89638
paris3123,347.88889924503684,Entire home/apt,False,4.0,9.0,96.0,0,4.1122045408197385,0.3318944867773318,2.3365400000000003,48.89198
paris3124,357.20943237953213,Private room,False,2.0,10.0,100.0,1,5.623723827823588,0.1868558173019708,2.27712,48.86489
paris3125,427.812470873334,Entire home/apt,False,4.0,9.0,92.0,1,3.971624357438425,0.0674848986327907,2.34504,48.89193
paris3126,217.8674620188275,Private room,False,2.0,9.0,88.0,1,3.527046095041457,0.2062656310012025,2.35086,48.88827
paris3127,290.101593811166,Entire home/apt,False,4.0,10.0,90.0,1,3.0784535040621286,0.1229587093444158,2.3389900000000003,48.88273
paris3128,428.97753751514585,Entire home/apt,False,6.0,6.0,60.0,3,4.540218667198924,0.2447698114616226,2.32869,48.8942
paris3129,185.9446360331811,Entire home/apt,False,2.0,10.0,100.0,1,4.622921393699709,0.1127798719759186,2.31859,48.89152
paris3130,381.90884518594464,Private room,False,2.0,10.0,90.0,1,4.6664417514768886,0.205669110144517,2.29215,48.86936
paris3131,214.60527542175413,Entire home/apt,False,2.0,10.0,100.0,1,4.3124251617467415,0.240543016120079,2.32269,48.88991
paris3132,200.8574890483736,Entire home/apt,False,2.0,9.0,96.0,1,3.7368347750092408,0.0413768778022201,2.35053,48.89015
paris3133,369.7921521111008,Entire home/apt,False,4.0,10.0,100.0,1,6.1248202388780015,0.5501213374578844,2.26965,48.86198
paris3134,506.8039891881816,Entire home/apt,False,4.0,10.0,80.0,1,3.6081224314473177,0.3806952547333067,2.3452,48.88864
paris3135,506.8039891881816,Entire home/apt,False,4.0,10.0,100.0,1,3.545462773876674,0.3903222024963475,2.34296,48.8878
paris3136,208.08090222760745,Entire home/apt,False,2.0,10.0,90.0,1,4.470493324043209,0.0626914257293742,2.32056,48.89072
paris3137,330.64591294622056,Private room,False,4.0,10.0,87.0,1,3.24741922724472,0.2356890968642853,2.34675,48.88551
paris3138,330.64591294622056,Private room,False,4.0,10.0,84.0,1,3.100717366329057,0.1589657449238457,2.34617,48.88412
paris3139,177.09012955541058,Entire home/apt,False,2.0,9.0,100.0,0,4.034719377885979,0.2000864345217502,2.3149,48.88291
paris3140,620.5144934290241,Entire home/apt,False,2.0,10.0,93.0,1,4.5387469326661325,0.0609808205420773,2.3189,48.89075
paris3141,312.9368999906795,Entire home/apt,False,4.0,10.0,100.0,1,5.079627504001732,0.4538041662750887,2.29494,48.88174
paris3142,497.7164693820487,Entire home/apt,False,4.0,10.0,96.0,1,3.975549285692937,0.2748403914703541,2.34128,48.89152
paris3143,195.7311958244012,Entire home/apt,False,2.0,7.0,84.0,0,4.8575634540828965,0.2567329428423929,2.29646,48.8796
paris3144,556.6688414577314,Entire home/apt,False,4.0,10.0,96.0,1,5.739648838221149,0.3135003177784142,2.27568,48.86552
paris3145,225.32388852642373,Entire home/apt,False,3.0,7.0,80.0,2,6.290261581337812,0.2285487328068136,2.267,48.856
paris3146,373.2873520365365,Entire home/apt,False,4.0,9.0,88.0,1,5.766808454136713,0.4296229989051765,2.27436,48.85264
paris3147,416.39481778357725,Entire home/apt,False,4.0,10.0,100.0,1,4.5238620185446425,0.272735298788908,2.31657,48.88953
paris3148,278.2179140646845,Entire home/apt,False,4.0,10.0,100.0,1,3.967769756957671,0.069902379586333,2.34488,48.89188
paris3149,206.2167956007084,Private room,False,2.0,10.0,96.0,1,7.0880328509181005,0.2405992547529083,2.26021,48.83825
paris3150,301.2862335725604,Entire home/apt,False,4.0,9.0,88.0,1,3.702191155960809,0.2706021594787274,2.34645,48.88961
paris3151,244.66399478050144,Private room,False,4.0,10.0,100.0,1,5.410702954909318,0.510266629037345,2.27903,48.8549
paris3152,184.5465560630068,Private room,False,2.0,9.0,100.0,1,4.951156532437661,0.3267290562338071,2.32417,48.89692
paris3153,188.04175598844253,Entire home/apt,False,3.0,9.0,90.0,1,4.866140001151163,0.3828102945975573,2.32353,48.89587
paris3154,176.15807624196106,Entire home/apt,False,2.0,10.0,92.0,1,4.147265734496951,0.2515828690778733,2.32756,48.88997
paris3155,287.5384471991798,Entire home/apt,False,2.0,10.0,97.0,0,6.948520032772963,0.0514118247193393,2.25901,48.8476
paris3156,231.38223506384568,Entire home/apt,False,2.0,10.0,100.0,1,5.279311801089776,0.1076956251662044,2.2835400000000003,48.86962
paris3157,330.41289961785816,Entire home/apt,False,2.0,10.0,100.0,1,5.010039654479656,0.3939151522907106,2.29376,48.8793
paris3158,178.48820952558486,Entire home/apt,False,2.0,10.0,94.0,0,6.575831762902893,0.5768430101305523,2.26678,48.83983
paris3159,707.6614782365551,Entire home/apt,False,4.0,10.0,100.0,2,4.874607394901382,0.2619290369068016,2.2933,48.87618
paris3160,168.00260974927767,Entire home/apt,False,2.0,9.0,90.0,0,4.453805994980877,0.455811780063836,2.33912,48.89561
paris3161,249.0912480193867,Entire home/apt,False,3.0,9.0,95.0,1,5.254159435601304,0.3303200061170374,2.28291,48.867090000000005
paris3162,355.8113524093578,Entire home/apt,False,2.0,10.0,100.0,0,5.9407563169172,0.521381428791158,2.27338,48.86723
paris3163,207.1488489141579,Entire home/apt,False,2.0,9.0,93.0,1,4.515099962498957,0.267219546190106,2.3294,48.89415
paris3164,312.9368999906795,Entire home/apt,False,2.0,10.0,94.0,0,4.119416585775348,0.3716837330494846,2.3388400000000003,48.89247
paris3165,504.70686923292016,Entire home/apt,False,4.0,10.0,80.0,1,5.036477759120234,0.4226672476431187,2.2932900000000003,48.87924
paris3166,295.6939136918632,Entire home/apt,False,4.0,10.0,100.0,1,4.228552307096809,0.2080997122152724,2.3432,48.89408
paris3167,550.8435082486718,Entire home/apt,False,6.0,10.0,96.0,2,4.24910160249909,0.278182542942318,2.35143,48.89478
paris3168,432.705750768944,Entire home/apt,False,2.0,10.0,90.0,1,5.044503722785468,0.3299394148351739,2.28487,48.8493
paris3169,203.88666231708456,Entire home/apt,False,4.0,10.0,94.0,1,4.65072503730496,0.1372120894128191,2.34552,48.89813
paris3170,625.1747599962719,Entire home/apt,False,2.0,10.0,60.0,0,4.933088456313643,0.3573195690253495,2.29374,48.87787
paris3171,152.62373007736042,Private room,False,2.0,9.0,86.0,1,6.762277968940717,0.431483708375543,2.26403,48.84007
paris3172,220.1975953024513,Entire home/apt,False,2.0,9.0,90.0,1,4.500192320459601,0.1107012388963107,2.31857,48.89019
paris3173,159.14810327150713,Private room,False,2.0,10.0,92.0,1,5.279831644337487,0.3298518421732819,2.29284,48.88291
paris3174,266.5672476465654,Entire home/apt,False,4.0,9.0,100.0,2,3.7834445202751983,0.1471282666020416,2.32756,48.88627
paris3175,231.61524839220803,Entire home/apt,False,2.0,9.0,90.0,1,3.8222460955927033,0.2246820846675686,2.34599,48.89066
paris3176,177.32314288377296,Entire home/apt,False,2.0,7.0,90.0,0,4.579741759543612,0.2377468946730208,2.32193,48.8924
paris3177,366.5299655140274,Entire home/apt,False,4.0,10.0,87.0,1,7.57662815984617,0.2701135003807397,2.25402,48.83658
paris3178,693.6806785348122,Entire home/apt,False,4.0,9.0,94.0,2,3.167829697346143,0.2283153168030671,2.34646,48.88476
paris3179,428.97753751514585,Entire home/apt,False,4.0,10.0,100.0,2,7.121027678566622,0.1393768921711413,2.25843,48.841440000000006
paris3180,443.1913505452512,Entire home/apt,False,6.0,10.0,100.0,1,3.984551778750458,0.0899639866105672,2.32471,48.88727
paris3181,452.2788703513841,Entire home/apt,False,3.0,9.0,97.0,1,4.431044347305111,0.3945134407834813,2.312,48.886
paris3182,312.9368999906795,Entire home/apt,False,4.0,10.0,100.0,1,3.872556227911023,0.3888399781178243,2.33076,48.88824
paris3183,240.93578152670327,Entire home/apt,False,4.0,9.0,94.0,1,4.685692363629186,0.3785618406047504,2.32251,48.8937
paris3184,312.9368999906795,Entire home/apt,False,2.0,2.0,20.0,0,5.1925201828382015,0.0622281110420108,2.28507,48.87028
paris3185,314.1019666324914,Entire home/apt,False,2.0,10.0,100.0,1,4.126087076126763,0.2071227328006573,2.342,48.893
paris3186,589.2907074284649,Entire home/apt,False,5.0,9.0,95.0,2,3.731574410232624,0.2751480383713047,2.33477,48.88797
paris3187,388.4332183800914,Entire home/apt,False,4.0,10.0,100.0,1,5.832466020620298,0.2951578537378863,2.27544,48.86886
paris3188,450.18175039612265,Entire home/apt,False,4.0,9.0,80.0,1,3.2909133954923635,0.1943708279252523,2.34704,48.88593
paris3189,200.3914623916488,Private room,False,2.0,10.0,92.0,1,4.128351014098094,0.3072963889857164,2.33078,48.89076
paris3190,207.38186224252027,Entire home/apt,False,2.0,10.0,100.0,1,3.92881380520013,0.2139375869095339,2.35157,48.8919
paris3191,972.1316059278593,Entire home/apt,False,6.0,10.0,100.0,3,5.380940507453369,0.3380892777926124,2.28549,48.87591
paris3192,408.23935129089386,Entire home/apt,False,4.0,6.0,100.0,1,4.30478111228597,0.2308403429448909,2.34663,48.89508
